INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,SMA_5,SMA_10,RSI_14,MACD,MACD_Signal
,COROMANDEL,27-Jun-24,0.0,XX,1318.15,1321.95,1203.7,1274.7,1274.7,3258,29102.11,2001300,-51800,4-Jun-24,1386.0300000000002,2761.7400000000002,46.08201965239154,-214.36749618588465,-123.96002461259104
,COROMANDEL,25-Jul-24,0.0,XX,1292.25,1292.25,1216.4,1264.85,1264.85,74,643.17,36400,1400,4-Jun-24,1081.6100000000001,2390.465,46.03963651582433,-247.79485798138194,-148.72699128634923
,COROMANDEL,29-Aug-24,0.0,XX,0.0,0.0,0.0,1308.35,1327.65,7,60.02,9800,4200,4-Jun-24,1153.5000000000002,2019.225,46.27464233373119,-267.69042795812334,-172.51967862070404
,CROMPTON,27-Jun-24,0.0,XX,400.0,401.65,360.45,378.15,378.15,3815,26292.02,12756600,-376200,4-Jun-24,1037.6800000000003,1553.1950000000002,42.05661116746766,-354.4315106697229,-208.90204503050782
,CROMPTON,25-Jul-24,0.0,XX,398.65,398.9,360.25,378.5,378.5,237,1631.2,178200,-63000,4-Jun-24,920.9100000000002,1309.15,42.05875125214265,-418.32402264411303,-250.78644055322886
,CROMPTON,29-Aug-24,0.0,XX,397.0,397.05,380.0,384.1,383.35,21,146.16,41400,1800,4-Jun-24,742.7900000000002,1064.41,42.09560174361997,-463.168309545483,-293.2628143516797
,CUB,27-Jun-24,0.0,XX,146.0,146.0,128.9,135.8,135.8,4722,32595.34,24610000,-1925000,4-Jun-24,516.9800000000001,799.295,40.85488455986591,-512.8318584335022,-337.1766231680442
,CUB,25-Jul-24,0.0,XX,144.95,145.1,133.85,136.9,136.9,293,2048.77,1370000,90000,4-Jun-24,282.69000000000017,718.095,40.8632001781064,-545.8100593180359,-378.90331039804255
,CUB,29-Aug-24,0.0,XX,144.75,144.75,132.45,137.25,137.25,79,548.03,220000,140000,4-Jun-24,234.51000000000022,636.095,40.86604904788873,-565.3997032097016,-416.2025889603743
,CUMMINSIND,27-Jun-24,0.0,XX,3730.0,3730.0,3101.7,3261.75,3261.75,14218,144230.51,4728300,-378300,4-Jun-24,811.1600000000002,866.0350000000001,59.58420536518765,-325.0565500967932,-397.9733811876581
,CUMMINSIND,25-Jul-24,0.0,XX,3690.9,3690.9,3139.35,3264.75,3264.75,850,8673.03,91200,23400,4-Jun-24,1387.2900000000002,1065.04,59.59742929638796,-132.80984552004975,-344.9406740541364
,CUMMINSIND,29-Aug-24,0.0,XX,3670.0,3670.0,3380.0,3380.0,3302.05,20,212.76,3600,-1500,4-Jun-24,2036.1300000000003,1276.5549999999998,60.13704344464224,28.51802667563311,-270.2489339081825
,DABUR,27-Jun-24,0.0,XX,548.4,586.85,540.0,580.45,580.45,18094,128419.51,20880000,213750,4-Jun-24,2124.84,1203.7649999999999,44.56620601674902,-68.73640994228663,-229.94642911500333
,DABUR,25-Jul-24,0.0,XX,551.25,588.0,543.15,582.65,582.65,636,4512.99,212500,8750,4-Jun-24,2213.9200000000005,1224.215,44.578350204785686,-143.97408638148545,-212.75196056829975
,DABUR,29-Aug-24,0.0,XX,553.9,585.1,553.0,583.55,583.55,14,100.13,17500,1250,4-Jun-24,1678.2800000000002,1244.7199999999998,44.58369875314781,-201.2084586756555,-210.4432601897709
,DALBHARAT,27-Jun-24,0.0,XX,1846.9,1846.9,1639.0,1692.55,1692.55,6891,29785.44,2427000,-25500,4-Jun-24,1363.8400000000001,1375.565,50.87490086017109,-155.2899929952971,-199.41260675087614
,DALBHARAT,25-Jul-24,0.0,XX,1831.25,1831.25,1669.3,1709.55,1709.55,283,1360.56,52800,12100,4-Jun-24,1029.7500000000002,1532.94,50.9667951319561,-116.18817523438611,-182.76772044757814
,DALBHARAT,29-Aug-24,0.0,XX,1844.2,1844.2,1710.0,1710.0,1710.0,21,101.68,6325,3025,4-Jun-24,1255.6600000000003,1690.25,50.96940970270673,-84.19286872387875,-163.05275010283827
,DEEPAKNTR,27-Jun-24,0.0,XX,2234.05,2243.7,2031.0,2149.65,2149.65,3047,19838.19,2033700,-124500,4-Jun-24,1569.06,1891.4900000000002,53.57406368170261,-23.094063124776085,-135.06101270722584
,DEEPAKNTR,25-Jul-24,0.0,XX,2251.0,2254.2,2049.05,2163.05,2163.05,210,1380.22,114900,1200,4-Jun-24,1884.9600000000003,1781.6200000000001,53.65487447716056,26.107497536911524,-102.82731065839836
,DEEPAKNTR,29-Aug-24,0.0,XX,2255.95,2262.0,2190.0,2190.0,2179.8,7,46.87,2100,1200,4-Jun-24,1984.45,1674.145,53.82894177737171,66.50806503496415,-68.96023551972586
,DIVISLAB,27-Jun-24,0.0,XX,4385.0,4439.55,4200.05,4333.4,4333.4,7077,61442.42,2344400,-52400,4-Jun-24,2509.2200000000003,1769.485,65.06674307753067,268.3864804247778,-1.490892330825118
,DIVISLAB,25-Jul-24,0.0,XX,4331.4,4465.65,4232.75,4358.7,4358.7,281,2453.07,38800,800,4-Jun-24,3038.96,2147.31,65.17449151101906,425.5130283179392,83.90989179892775
,DIVISLAB,29-Aug-24,0.0,XX,4351.25,4435.0,4238.2,4372.65,4372.65,15,129.94,5200,1800,4-Jun-24,3483.5600000000004,2526.31,65.23815831277724,544.8815427263371,176.10422198440963
,DIXON,27-Jun-24,0.0,XX,9859.45,9891.25,8489.3,8900.95,8900.95,14556,134132.16,1372200,-12900,4-Jun-24,4831.14,3358.05,78.79197221504148,993.4263156363199,339.5686407147917
,DIXON,25-Jul-24,0.0,XX,9940.0,9940.05,8589.15,8973.4,8973.4,897,8353.9,20600,-13200,4-Jun-24,6187.82,4086.1349999999998,78.93349912634797,1339.308672581335,539.5166470881004
,DIXON,29-Aug-24,0.0,XX,9890.0,9890.0,8900.0,8937.3,8937.3,71,670.56,3600,1400,4-Jun-24,7108.6,4808.91,78.65185466924414,1592.1565742039948,750.0446325112792
,DLF,27-Jun-24,0.0,XX,873.0,879.9,681.85,765.15,765.15,38156,248099.77,41933100,-2001450,4-Jun-24,6389.89,4714.425,42.06277053180389,1120.2031458547513,824.0763351799736
,DLF,25-Jul-24,0.0,XX,876.1,876.1,696.9,770.3,770.3,2026,13294.12,777150,69300,4-Jun-24,5669.42,4576.49,42.08105653471796,738.084042209563,806.8778765858915
,DLF,29-Aug-24,0.0,XX,880.1,880.1,709.15,775.0,775.0,217,1463.9,80850,36300,4-Jun-24,4044.2299999999996,4437.6849999999995,42.09901719542623,430.6666927187798,731.6356398124692
,DRREDDY,27-Jun-24,0.0,XX,5847.65,5865.45,5625.0,5754.3,5754.3,8771,63207.03,2401625,-28625,4-Jun-24,3400.41,4794.115,57.23074399926029,582.1138782434509,701.7312874986656
,DRREDDY,25-Jul-24,0.0,XX,5803.8,5863.75,5624.95,5756.15,5756.15,462,3328.74,47500,3750,4-Jun-24,2764.18,4936.389999999999,57.235215743542724,694.2828825349343,700.2416065059193
,DRREDDY,29-Aug-24,0.0,XX,5866.0,5866.0,5700.0,5797.55,5797.55,25,180.42,2875,375,4-Jun-24,3770.66,5080.275,57.34270174482431,777.5550895150432,715.7043031077441
,EICHERMOT,27-Jun-24,0.0,XX,4696.6,4728.0,4278.15,4508.55,4508.55,11936,94739.17,3329025,-61775,4-Jun-24,4518.31,5093.865,52.88571577189403,731.1096096331903,718.7853644128334
,EICHERMOT,25-Jul-24,0.0,XX,4686.2,4756.4,4322.25,4543.3,4543.3,491,3916.31,32025,-1575,4-Jun-24,5271.97,4658.099999999999,52.99179329605778,689.1610472228135,712.8605009748294
,EICHERMOT,29-Aug-24,0.0,XX,4611.8,4740.65,4522.2,4522.2,4573.4,16,129.39,3150,-350,4-Jun-24,5025.55,4212.9800000000005,52.91389054375391,646.7584863916318,699.6400980581899
,ESCORTS,27-Jun-24,0.0,XX,3893.45,3936.85,3571.0,3797.65,3797.65,3949,41348.61,1103850,-126225,4-Jun-24,4633.85,3699.0150000000003,50.185580476555714,548.3677793427955,669.385634315111
,ESCORTS,25-Jul-24,0.0,XX,3870.3,3944.15,3570.0,3825.65,3825.65,244,2554.45,18150,3025,4-Jun-24,4239.47,4005.0649999999996,50.292245621664165,467.2654558219947,628.9615986164878
,ESCORTS,29-Aug-24,0.0,XX,0.0,0.0,0.0,3945.0,3868.15,0,0.0,825,0,4-Jun-24,4126.76,4322.535,50.77607559014219,407.9195846211169,584.7531958174136
,EXIDEIND,27-Jun-24,0.0,XX,506.55,506.55,431.45,457.4,457.4,9233,78145.26,17940600,-1778400,4-Jun-24,3309.5799999999995,4290.775,38.869927479629744,78.56177003785206,483.5149106615013
,EXIDEIND,25-Jul-24,0.0,XX,508.4,508.4,434.05,459.4,459.4,694,5891.25,621000,43200,4-Jun-24,2497.02,3761.285,38.878778476438214,-180.21784845374168,350.7683588384527
,EXIDEIND,29-Aug-24,0.0,XX,498.15,508.7,448.95,462.9,462.9,96,824.69,113400,45000,4-Jun-24,1830.0700000000002,3231.96,38.89545223618474,-380.6324458650615,204.4881978977498
,FEDERALBNK,27-Jun-24,0.0,XX,164.95,165.9,148.9,154.85,154.85,14989,117371.22,80450000,385000,4-Jun-24,1095.91,2667.69,37.915079253091484,-557.8885270748979,52.012852903220264
,FEDERALBNK,25-Jul-24,0.0,XX,166.0,166.0,149.65,155.55,155.55,1129,8878.63,2905000,960000,4-Jun-24,338.02,2232.39,37.91890849993857,-690.350829708532,-96.45988361913021
,FEDERALBNK,29-Aug-24,0.0,XX,165.0,165.0,150.2,156.35,156.35,198,1570.16,670000,520000,4-Jun-24,277.80999999999995,1793.6950000000002,37.92362077074108,-786.2007724590028,-234.40806138710474
,GAIL,27-Jun-24,0.0,XX,229.0,229.0,173.85,190.85,190.85,44691,414097.15,118272900,-6734400,4-Jun-24,224.1,1360.56,38.141684170811374,-849.5851917369041,-357.44348745706463
,GAIL,25-Jul-24,0.0,XX,226.8,227.1,175.05,192.2,192.2,4011,36847.32,5078250,622200,4-Jun-24,169.95999999999998,1000.015,38.15083982889023,-889.4557744562069,-463.8459448568931
,GAIL,29-Aug-24,0.0,XX,225.7,228.0,176.35,194.9,194.9,483,4541.29,979050,690825,4-Jun-24,177.96999999999997,636.9399999999999,38.170550505499456,-910.341777732513,-553.1451114320171
,GLENMARK,27-Jun-24,0.0,XX,1182.0,1184.0,1040.0,1126.2,1126.2,7228,58627.04,9581600,-674975,4-Jun-24,372.1,355.06,44.7151676380768,-842.039452348052,-610.9239796152241
,GLENMARK,25-Jul-24,0.0,XX,1163.35,1173.25,1048.15,1133.6,1133.6,593,4843.27,86275,15225,4-Jun-24,567.55,422.67999999999995,44.76519740407198,-778.3400298690804,-644.4071896659954
,GLENMARK,29-Aug-24,0.0,XX,1126.05,1126.05,1077.2,1079.5,1141.75,5,39.43,3625,3625,4-Jun-24,745.28,484.68999999999994,44.44851063690536,-723.8787726007229,-660.3015062529408
,GMRINFRA,27-Jun-24,0.0,XX,87.6,88.0,68.95,76.6,76.6,16254,144174.87,201183750,-15423750,4-Jun-24,722.16,446.05999999999995,38.9478156062054,-752.9637844548504,-678.8339618933228
,GMRINFRA,25-Jul-24,0.0,XX,88.1,88.5,71.8,77.35,77.35,1372,12210.09,8820000,2733750,4-Jun-24,698.6499999999999,438.31000000000006,38.95389984981158,-767.1105739764049,-696.4892843099392
,GMRINFRA,29-Aug-24,0.0,XX,89.1,89.1,72.4,77.95,77.95,143,1310.19,1271250,787500,4-Jun-24,489.0,430.55,38.95914068734043,-769.4043768895727,-711.0723028258659
,GNFC,27-Jun-24,0.0,XX,664.75,664.75,600.5,616.3,616.3,3051,24895.11,5742100,-176800,4-Jun-24,385.53999999999996,476.54499999999996,43.634890617329944,-719.4880757316322,-712.7554574070192
,GNFC,25-Jul-24,0.0,XX,659.55,661.0,604.0,620.95,620.95,190,1567.35,174200,23400,4-Jun-24,293.83000000000004,519.5550000000001,43.67502388967729,-671.8096280924294,-704.5662915441012
,GNFC,29-Aug-24,0.0,XX,0.0,0.0,0.0,652.25,626.35,0,0.0,0,0,4-Jun-24,408.96000000000004,565.5600000000001,43.96424866046946,-624.3019026988383,-688.5134137750487
,GODREJCP,27-Jun-24,0.0,XX,1330.7,1359.65,1257.5,1351.3,1351.3,7124,46972.7,6324500,352000,4-Jun-24,663.75,681.2,50.124145064809234,-524.2015263625622,-655.6510362925513
,GODREJCP,25-Jul-24,0.0,XX,1325.7,1366.4,1274.6,1360.4,1360.4,221,1467.81,39500,9500,4-Jun-24,920.24,704.62,50.200889629849954,-439.0755730921171,-612.3359436524645
,GODREJCP,29-Aug-24,0.0,XX,0.0,0.0,0.0,1328.0,1371.85,0,0.0,2000,0,4-Jun-24,1062.58,724.0600000000001,49.906445961172594,-369.96235530937963,-563.8612259838475
,GODREJPROP,27-Jun-24,0.0,XX,2959.95,2959.95,2536.4,2579.35,2579.35,7542,97614.67,3089875,-494475,4-Jun-24,1454.26,874.0450000000001,59.73040493998813,-211.77493561852407,-493.4439679107828
,GODREJPROP,25-Jul-24,0.0,XX,2964.25,2966.2,2551.45,2593.25,2593.25,1074,6662.84,54675,0,4-Jun-24,1842.4599999999998,1125.71,59.82465572756409,-84.31670155168831,-411.6185146389639
,GODREJPROP,29-Aug-24,0.0,XX,2980.0,2980.0,2719.6,2719.6,2628.55,11,72.32,2250,450,4-Jun-24,2116.12,1389.935,60.72451462608141,26.583814615225037,-323.9780487881261
,GRANULES,27-Jun-24,0.0,XX,441.25,441.25,403.25,413.85,413.85,2820,23671.45,7894000,-608000,4-Jun-24,1926.8100000000002,1423.525,42.1643485543705,-70.76573898181118,-273.3355868268631
,GRANULES,25-Jul-24,0.0,XX,437.7,443.0,407.95,416.7,416.7,196,1663.35,198000,0,4-Jun-24,1744.55,1403.565,42.18786946362599,-146.00295916203254,-247.869061293897
,GRANULES,29-Aug-24,0.0,XX,439.3,439.3,422.0,422.2,419.15,3,25.67,24000,4000,4-Jun-24,1313.1200000000001,1383.69,42.23669118076779,-202.84690136406311,-238.86462930793022
,GRASIM,27-Jun-24,0.0,XX,2368.85,2384.1,2178.35,2261.7,2261.7,6668,72681.53,7263279,-296217,4-Jun-24,1246.81,1544.635,55.70874592272269,-98.3303671763199,-210.75777688160815
,GRASIM,25-Jul-24,0.0,XX,2362.05,2381.45,2198.05,2276.8,2276.8,69,397.47,23250,-1500,4-Jun-24,1158.25,1637.185,55.799877123212084,-14.119061277930768,-171.43003376087267
,GRASIM,29-Aug-24,0.0,XX,0.0,0.0,0.0,2388.25,2295.35,0,0.0,0,0,4-Jun-24,1553.1299999999999,1739.97,56.51111551444311,60.90995686215115,-124.96203563626791
,GUJGASLTD,27-Jun-24,0.0,XX,565.6,566.35,483.55,508.4,508.4,5770,37739.89,7362500,-168750,4-Jun-24,1571.4699999999998,1658.0099999999998,43.72931134079464,-30.960299089205137,-106.16168832685536
,GUJGASLTD,25-Jul-24,0.0,XX,556.0,560.7,481.7,500.5,500.5,646,4168.68,351250,81250,4-Jun-24,1587.1299999999999,1450.125,43.68459408315478,-103.21579535776982,-105.57250973303825
,GUJGASLTD,29-Aug-24,0.0,XX,0.0,0.0,0.0,564.8,542.6,0,0.0,26250,0,4-Jun-24,1247.75,1247.28,44.18488533648128,-153.5206337977247,-115.16213454597553
,HAL,27-Jun-24,0.0,XX,5129.0,5159.95,3976.15,4352.4,4352.4,74012,1025331.76,10144800,-366900,4-Jun-24,1662.8699999999997,1410.56,64.302346729767,110.96099572992011,-69.9375084907964
,HAL,25-Jul-24,0.0,XX,5263.85,5263.85,4006.95,4384.75,4384.75,6333,88152.85,630000,152400,4-Jun-24,2062.1699999999996,1807.65,64.42030230410023,319.4920616478191,7.948405536926707
,HAL,29-Aug-24,0.0,XX,5250.0,5377.7,4033.3,4417.2,4417.2,698,9954.26,103200,58200,4-Jun-24,2843.93,2207.7,64.54685130311432,481.818770710016,102.72247857154457
,HAVELLS,27-Jun-24,0.0,XX,1882.0,1882.0,1720.0,1776.45,1776.45,7979,71783.7,5240000,-392000,4-Jun-24,3099.12,2343.125,49.20809133534367,392.848884411623,160.74775973956025
,HAVELLS,25-Jul-24,0.0,XX,1875.05,1887.9,1729.0,1783.2,1783.2,239,2142.7,86500,-9500,4-Jun-24,3342.8,2295.275,49.241295066623415,319.20468421303417,192.43914463425503
,HAVELLS,29-Aug-24,0.0,XX,1867.0,1867.0,1844.0,1844.0,1803.8,3,27.8,9000,1000,4-Jun-24,2841.12,2251.995,49.561141927556896,262.71871899518806,206.49505950644163
,HCLTECH,27-Jun-24,0.0,XX,1329.75,1329.75,1230.85,1309.55,1309.55,23844,108758.22,20173300,329000,4-Jun-24,2226.08,2144.125,46.77118123969073,172.83519959094724,199.76308752334276
,HCLTECH,25-Jul-24,0.0,XX,1321.65,1327.0,1233.65,1306.45,1306.45,1204,5473.83,807100,-5600,4-Jun-24,1603.9299999999998,2223.93,46.75474048587983,100.19671345268534,179.84981270921128
,HCLTECH,29-Aug-24,0.0,XX,1324.35,1337.0,1253.05,1320.35,1320.35,173,788.26,21700,-8050,4-Jun-24,1512.71,2305.915,46.844965214436236,43.2532076354978,152.5304916944686
,HDFCAMC,27-Jun-24,0.0,XX,4032.05,4032.1,3350.05,3388.95,3388.95,18408,99214.15,2714850,-90600,4-Jun-24,1833.86,2588.3299999999995,58.19750932793423,163.16295997091515,154.65698534975792
,HDFCAMC,25-Jul-24,0.0,XX,3995.7,4019.55,3364.6,3392.55,3392.55,1280,6884.58,64350,-1050,4-Jun-24,2143.57,2492.3450000000003,58.21423516304519,255.53711966423748,174.83301221265384
,HDFCAMC,29-Aug-24,0.0,XX,4019.2,4019.2,3418.1,3420.05,3420.05,23,123.1,3750,3150,4-Jun-24,2565.6699999999996,2395.875,58.3513238857157,327.1916650688149,205.30474278388607
,HDFCBANK,27-Jun-24,0.0,XX,1568.05,1568.8,1453.9,1487.85,1487.85,180732,1502712.32,184465050,-6525750,4-Jun-24,2601.95,2102.9399999999996,46.746757150496244,225.46697368985042,209.33718896507895
,HDFCBANK,25-Jul-24,0.0,XX,1573.0,1579.5,1471.1,1498.5,1498.5,10701,89565.09,3758150,1613700,4-Jun-24,2637.58,2075.1449999999995,46.80954767537727,144.04828986086295,196.27940914423576
,HDFCBANK,29-Aug-24,0.0,XX,1582.05,1587.5,1483.7,1511.6,1511.6,1170,9894.1,432850,259050,4-Jun-24,2262.11,2047.9850000000001,46.89249651437547,79.66216105056378,172.95595952550136
,HDFCLIFE,27-Jun-24,0.0,XX,552.0,555.8,510.25,532.9,532.9,15041,88697.5,45158300,-1806200,4-Jun-24,1690.1799999999998,1916.875,41.664815632540915,-49.76357703215558,128.41205221396996
,HDFCLIFE,25-Jul-24,0.0,XX,551.55,557.1,514.65,536.6,536.6,941,5584.34,1254000,111100,4-Jun-24,1113.49,1839.58,41.691280884576464,-150.30324559232417,72.66899265271113
,HDFCLIFE,29-Aug-24,0.0,XX,563.0,563.0,521.2,539.2,539.2,186,1111.71,190300,75900,4-Jun-24,923.76,1762.8550000000002,41.7112926862737,-227.15337628086286,12.70451886599632
,HEROMOTOCO,27-Jun-24,0.0,XX,5130.05,5370.9,4925.0,5332.05,5332.05,23288,182428.3,3559650,163800,4-Jun-24,1690.47,2164.025,65.33179787805139,97.56066236806964,29.675747566410987
,HEROMOTOCO,25-Jul-24,0.0,XX,5148.45,5397.6,4959.2,5364.7,5364.7,1071,8433.19,64350,3450,4-Jun-24,2461.09,2361.6,65.4345571255987,353.45900418853716,94.43239889083623
,HEROMOTOCO,29-Aug-24,0.0,XX,5118.5,5367.25,4965.0,5359.2,5359.2,140,1102.22,22350,11550,4-Jun-24,3426.35,2558.265,65.39939076011349,549.4823887579801,185.442396864265
,HINDALCO,27-Jun-24,0.0,XX,699.6,699.6,594.65,649.3,649.3,28467,258079.17,49183400,-4488400,4-Jun-24,3448.8900000000003,2281.1899999999996,43.727104826958154,321.08153748038694,212.57022498748938
,HINDALCO,25-Jul-24,0.0,XX,705.0,705.0,600.1,652.85,652.85,1433,13050.5,543200,148400,4-Jun-24,3471.6200000000003,2197.69,43.74223747129396,138.75914360215438,197.80800871042237
,HINDALCO,29-Aug-24,0.0,XX,695.5,695.5,604.95,654.6,654.6,59,538.89,54600,14000,4-Jun-24,2536.13,2113.3,43.750267746029756,-5.52773642896409,157.14085968254508
,HINDCOPPER,27-Jun-24,0.0,XX,369.65,369.65,270.5,299.3,299.3,14764,126263.43,29881400,-3580150,4-Jun-24,1523.05,1992.0699999999997,42.42615943891382,-146.85303860230215,96.34208002557564
,HINDCOPPER,25-Jul-24,0.0,XX,374.55,374.55,282.55,302.1,302.1,1357,11738.61,2191550,789700,4-Jun-24,511.63,1968.9900000000002,42.44094384783122,-255.6810897226976,25.937446075920988
,HINDCOPPER,29-Aug-24,0.0,XX,370.15,370.15,284.0,305.85,305.85,122,1077.76,257050,98050,4-Jun-24,442.94000000000005,1945.9149999999997,42.462254146115114,-337.73234242702233,-46.79651162466768
,HINDPETRO,27-Jun-24,0.0,XX,585.05,590.0,470.55,495.1,495.1,23825,169247.16,27109350,-78300,4-Jun-24,411.39000000000004,1941.5049999999999,43.59717615069087,-383.0718442047464,-114.05157814068343
,HINDPETRO,25-Jul-24,0.0,XX,593.0,593.0,476.25,498.45,498.45,1134,8105.03,448200,48600,4-Jun-24,380.16,1458.145,43.6183765651726,-413.9615183131657,-174.03356617517989
,HINDPETRO,29-Aug-24,0.0,XX,594.55,594.55,481.05,502.25,502.25,74,537.53,82350,20250,4-Jun-24,420.75,971.9,43.64425304450285,-433.14218585323033,-225.85529011078998
,HINDUNILVR,27-Jun-24,0.0,XX,2352.85,2494.0,2329.35,2479.45,2479.45,45569,331953.01,19161000,592200,4-Jun-24,856.2199999999999,683.925,55.17251155331615,-285.508324970338,-237.7858970826996
,HINDUNILVR,25-Jul-24,0.0,XX,2356.7,2510.15,2350.0,2495.4,2495.4,1580,11570.62,220800,-41100,4-Jun-24,1294.1299999999999,868.5350000000001,55.25203470021643,-165.31474935017627,-223.29166753619492
,HINDUNILVR,29-Aug-24,0.0,XX,2383.25,2524.35,2376.6,2517.05,2517.05,140,1036.25,20700,3300,4-Jun-24,1698.5199999999998,1054.9550000000002,55.367773666138845,-67.53499922782544,-192.14033387452102
,ICICIBANK,27-Jun-24,0.0,XX,1160.05,1162.8,1057.4,1072.35,1072.35,133533,1032454.07,81652200,898800,4-Jun-24,1813.3,1096.73,46.68955657686089,-105.40402691854388,-174.7930724833256
,ICICIBANK,25-Jul-24,0.0,XX,1163.95,1166.9,1064.4,1078.8,1078.8,4236,32860.64,1283800,693700,4-Jun-24,1928.61,1174.68,46.729701008044024,-133.35777765151647,-166.50601351696378
,ICICIBANK,29-Aug-24,0.0,XX,1159.55,1168.2,1067.15,1080.85,1080.85,197,1533.1,86800,56700,4-Jun-24,1648.8899999999999,1252.555,46.743427673672414,-153.5755848907229,-163.9199277917156
,ICICIGI,27-Jun-24,0.0,XX,1584.55,1609.5,1479.3,1537.0,1537.0,5718,44251.61,3806500,145000,4-Jun-24,1457.21,1375.67,49.84063616738012,-131.27756395402434,-157.39145502417733
,ICICIGI,25-Jul-24,0.0,XX,1610.0,1617.5,1500.9,1555.3,1555.3,140,1098.8,45500,18500,4-Jun-24,1264.86,1481.69,49.96635128308335,-110.85173485599535,-148.08351099054093
,ICICIGI,29-Aug-24,0.0,XX,1550.0,1550.0,1550.0,1550.0,1562.9,1,7.75,1000,500,4-Jun-24,1360.3899999999999,1586.845,49.927322660818376,-94.00811678938021,-137.2684321503088
,ICICIPRULI,27-Jun-24,0.0,XX,556.6,558.7,518.45,543.2,543.2,4728,38564.25,12433500,-991500,4-Jun-24,1253.27,1590.94,43.04847931735939,-160.0547622723525,-141.82569817471753
,ICICIPRULI,25-Jul-24,0.0,XX,556.3,559.7,521.65,546.15,546.15,226,1850.28,234000,19500,4-Jun-24,1146.33,1397.6100000000001,43.073228290803996,-209.74139605790242,-155.4088377513545
,ICICIPRULI,29-Aug-24,0.0,XX,0.0,0.0,0.0,556.0,552.35,0,0.0,4500,0,4-Jun-24,950.1299999999999,1203.67,43.16204388284263,-245.49370006586423,-173.42581021425644
,IDEA,27-Jun-24,0.0,XX,15.9,15.95,12.2,13.35,13.35,67012,377800.94,2618040000,-68880000,4-Jun-24,641.7399999999999,953.3,39.50528659003653,-313.9954345442861,-201.53973508026237
,IDEA,25-Jul-24,0.0,XX,16.0,16.0,12.3,13.45,13.45,3939,22629.4,424720000,54200000,4-Jun-24,334.42999999999995,847.4100000000001,39.506303702864976,-364.0786118758783,-234.04751043938558
,IDEA,29-Aug-24,0.0,XX,16.15,16.2,12.6,13.6,13.6,438,2548.42,17480000,8520000,4-Jun-24,228.5099999999999,740.89,39.50794665903301,-399.15655865275687,-267.06932008205985
,IDFC,27-Jun-24,0.0,XX,117.25,117.3,105.7,107.4,107.4,6975,38384.21,86310000,-2055000,4-Jun-24,140.7599999999999,643.545,40.59446983469528,-414.60786671267283,-296.57702940818245
,IDFC,25-Jul-24,0.0,XX,115.0,115.0,106.55,108.1,108.1,343,1883.77,1665000,85000,4-Jun-24,51.17999999999991,500.65500000000003,40.603043859637246,-421.9328759708672,-321.6481987207194
,IDFC,29-Aug-24,0.0,XX,109.0,109.6,108.75,108.9,108.9,10,54.65,120000,15000,4-Jun-24,70.28999999999992,356.015,40.613593108710276,-422.7996738116649,-341.8784937389085
,IDFCFIRSTB,27-Jun-24,0.0,XX,78.5,78.75,70.85,72.6,72.6,25207,139896.84,352620000,6532500,4-Jun-24,82.11999999999992,208.275,40.26414941517037,-421.55628552383786,-357.8140520958944
,IDFCFIRSTB,25-Jul-24,0.0,XX,78.85,78.9,71.0,72.75,72.75,3637,20203.26,26632500,7830000,4-Jun-24,93.9499999999999,161.23,40.26643655930578,-415.76609486501224,-369.404460649718
,IDFCFIRSTB,29-Aug-24,0.0,XX,77.65,77.8,71.2,73.1,73.1,404,2256.41,3045000,1597500,4-Jun-24,87.08999999999992,113.925,40.272182969097244,-406.4636253190376,-376.8162935835819
,IEX,27-Jun-24,0.0,XX,157.75,158.15,135.25,145.2,145.2,8889,49004.54,52027500,-3052500,4-Jun-24,94.5099999999999,72.845,41.52024344388572,-388.7917346454787,-379.21138179596124
,IEX,25-Jul-24,0.0,XX,157.45,157.75,136.15,146.4,146.4,864,4809.74,3750000,3750,4-Jun-24,102.0099999999999,86.15,41.54213782034248,-370.4198347200923,-377.45307238078743
,IEX,29-Aug-24,0.0,XX,156.9,157.8,139.35,148.15,148.15,95,529.35,150000,37500,4-Jun-24,117.11999999999992,99.62,41.576490146874896,-351.6649862347316,-372.2954551515763
,IGL,27-Jun-24,0.0,XX,467.4,468.55,424.35,443.75,443.75,8086,49927.69,15640625,-1859000,4-Jun-24,191.3199999999999,142.635,47.218642937970806,-309.38281165235804,-359.71292645173264
,IGL,25-Jul-24,0.0,XX,460.9,461.0,420.0,438.05,438.05,652,3959.28,1141250,-11000,4-Jun-24,264.3099999999999,175.7,47.124137733806734,-273.1847226017536,-342.4072856817368
,IGL,29-Aug-24,0.0,XX,450.0,450.0,420.0,438.55,438.55,148,871.27,75625,28875,4-Jun-24,322.9799999999999,208.74499999999998,47.13413307017596,-241.6712941706333,-322.2600873795161
,INDHOTEL,27-Jun-24,0.0,XX,575.15,581.5,504.95,528.85,528.85,13959,75040.76,17735000,-816000,4-Jun-24,399.4699999999999,250.74,49.008856186729915,-207.02377851467713,-299.21282560654834
,INDHOTEL,25-Jul-24,0.0,XX,585.55,585.75,512.45,532.25,532.25,584,3172.31,315000,91000,4-Jun-24,476.28999999999996,296.70500000000004,49.08207258213584,-177.24781863021366,-274.8198242112814
